Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month
CA-2023-283455,2023-06-23,2023-06-26,Standard Class,CUST-30407,Home Office,United States,Arizona City,Arizona,West,PROD-OFF-7074,Office Supplies,Paper,Recycled Paper,29.15,2,0.0,6.65,2023,June
CA-2025-533174,2025-02-12,2025-02-18,Standard Class,CUST-49177,Consumer,United States,California City,California,West,PROD-FUR-6116,Furniture,Bookcases,Metal Storage Bookcase,574.29,3,0.0,99.09,2025,February
CA-2025-843218,2025-05-12,2025-05-17,Second Class,CUST-51912,Home Office,United States,North Carolina City,North Carolina,South,PROD-TEC-8717,Technology,Machines,Paper Shredder,1311.57,4,0.0,401.57,2025,May
CA-2024-637275,2024-06-08,2024-06-11,Second Class,CUST-77891,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-5664,Furniture,Chairs,Mesh Task Chair,234.07,1,0.0,14.07,2024,June
CA-2026-514380,2026-02-28,2026-03-04,Standard Class,CUST-15239,Corporate,United States,Georgia City,Georgia,South,PROD-OFF-4190,Office Supplies,Art,Whiteboard Markers,57.64,3,0.0,12.64,2026,February
CA-2023-194135,2023-02-26,2023-02-28,Standard Class,CUST-91204,Consumer,United States,Texas City,Texas,Central,PROD-TEC-8051,Technology,Phones,Smartphone X,749.78,2,0.0,229.78,2023,February
CA-2023-827362,2023-09-25,2023-09-29,Standard Class,CUST-81255,Corporate,United States,New York City,New York,East,PROD-FUR-2315,Furniture,Chairs,Mesh Task Chair,318.98,2,0.4,-121.02,2023,September
CA-2025-580970,2025-01-09,2025-01-12,Standard Class,CUST-41028,Home Office,United States,Texas City,Texas,Central,PROD-FUR-8749,Furniture,Furnishings,Floor Mat,38.96,1,0.1,3.76,2025,January
CA-2024-378271,2024-07-29,2024-08-05,Same Day,CUST-58575,Home Office,United States,Tennessee City,Tennessee,South,PROD-FUR-5182,Furniture,Furnishings,Desk Organizer,185.17,5,0.1,9.17,2024,July
CA-2023-145099,2023-11-22,2023-11-26,Second Class,CUST-96718,Consumer,United States,North Carolina City,North Carolina,South,PROD-TEC-9746,Technology,Accessories,Mechanical Keyboard,555.01,8,0.2,139.01,2023,November
CA-2026-251015,2026-04-12,2026-04-19,Standard Class,CUST-23188,Consumer,United States,Colorado City,Colorado,West,PROD-FUR-9662,Furniture,Bookcases,5-Shelf Bookcase,193.46,1,0.0,35.06,2026,April
CA-2023-664312,2023-12-10,2023-12-14,Standard Class,CUST-49460,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-5753,Office Supplies,Art,Sketchbook,169.43,9,0.0,34.43,2023,December
CA-2025-371695,2025-04-03,2025-04-05,Standard Class,CUST-90598,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-1909,Office Supplies,Binders,Pocket Folder,33.22,5,0.1,3.22,2025,April
CA-2025-745553,2025-10-04,2025-10-09,Standard Class,CUST-38394,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-3511,Technology,Copiers,All-in-One Copier,5086.86,6,0.0,1576.86,2025,October
CA-2025-825705,2025-07-05,2025-07-10,Second Class,CUST-97646,Corporate,United States,Indiana City,Indiana,Central,PROD-OFF-9017,Office Supplies,Storage,File Cabinet,124.86,2,0.0,34.86,2025,July
CA-2025-625496,2025-08-03,2025-08-07,First Class,CUST-92098,Corporate,United States,Virginia City,Virginia,South,PROD-OFF-7034,Office Supplies,Storage,Cardboard Storage Box,413.98,7,0.0,98.98,2025,August
CA-2025-807259,2025-05-12,2025-05-14,Standard Class,CUST-54085,Home Office,United States,Ohio City,Ohio,East,PROD-FUR-5118,Furniture,Tables,Conference Table,3614.24,7,0.0,534.24,2025,May
CA-2025-220045,2025-11-28,2025-12-03,Second Class,CUST-36641,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-FUR-1132,Furniture,Chairs,Mesh Task Chair,939.85,5,0.2,-160.15,2025,November
CA-2025-358845,2025-05-10,2025-05-14,Standard Class,CUST-79498,Consumer,United States,Indiana City,Indiana,Central,PROD-FUR-2591,Furniture,Tables,Dining Table,957.17,2,0.1,77.17,2025,May
CA-2023-894733,2023-08-22,2023-08-27,Second Class,CUST-11601,Corporate,United States,Michigan City,Michigan,Central,PROD-FUR-9200,Furniture,Chairs,Office Ergonomic Chair,288.13,2,0.4,-151.87,2023,August
CA-2025-891376,2025-08-12,2025-08-14,Second Class,CUST-96849,Home Office,United States,Georgia City,Georgia,South,PROD-TEC-8095,Technology,Machines,Paper Shredder,636.24,2,0.1,181.24,2025,August
CA-2024-951198,2024-06-06,2024-06-10,Second Class,CUST-47826,Consumer,United States,North Carolina City,North Carolina,South,PROD-FUR-1744,Furniture,Tables,Coffee Table,1234.66,3,0.1,-85.34,2024,June
CA-2023-122231,2023-09-19,2023-09-21,Standard Class,CUST-75711,Consumer,United States,Texas City,Texas,Central,PROD-OFF-9776,Office Supplies,Storage,Desktop Drawer,51.98,1,0.15,6.98,2023,September
CA-2024-431694,2024-06-15,2024-06-19,Second Class,CUST-86935,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-6502,Office Supplies,Appliances,Compact Refrigerator,76.46,1,0.3,-13.54,2024,June
CA-2023-324350,2023-10-09,2023-10-12,Standard Class,CUST-61408,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-9817,Office Supplies,Binders,3-Ring Binder,16.8,2,0.0,4.8,2023,October
CA-2025-829443,2025-01-03,2025-01-10,Second Class,CUST-88764,Consumer,United States,Washington City,Washington,West,PROD-OFF-3274,Office Supplies,Storage,Cardboard Storage Box,59.48,1,0.0,14.48,2025,January
CA-2024-559091,2024-02-24,2024-02-29,Standard Class,CUST-24328,Corporate,United States,Texas City,Texas,Central,PROD-FUR-4381,Furniture,Furnishings,LED Desk Lamp,66.13,2,0.2,-4.27,2024,February
CA-2025-950275,2025-06-19,2025-06-23,Standard Class,CUST-95510,Consumer,United States,Tennessee City,Tennessee,South,PROD-TEC-1638,Technology,Accessories,Mechanical Keyboard,589.06,8,0.0,173.06,2025,June
CA-2023-115330,2023-02-19,2023-02-22,Second Class,CUST-58047,Corporate,United States,Colorado City,Colorado,West,PROD-TEC-9859,Technology,Copiers,Compact Scanner,1481.37,2,0.15,311.37,2023,February
CA-2024-286185,2024-11-28,2024-12-04,Standard Class,CUST-26464,Home Office,United States,California City,California,West,PROD-FUR-7077,Furniture,Bookcases,Metal Storage Bookcase,179.78,1,0.0,21.38,2024,November
CA-2025-715534,2025-01-07,2025-01-09,Second Class,CUST-63096,Corporate,United States,Oregon City,Oregon,West,PROD-TEC-7037,Technology,Machines,Paper Shredder,637.48,2,0.0,182.48,2025,January
CA-2026-869589,2026-05-22,2026-05-27,Standard Class,CUST-67423,Corporate,United States,New York City,New York,East,PROD-TEC-1239,Technology,Accessories,USB-C Hub,67.75,1,0.2,15.75,2026,May
CA-2024-860528,2024-12-09,2024-12-12,Standard Class,CUST-73236,Home Office,United States,Virginia City,Virginia,South,PROD-TEC-3880,Technology,Accessories,Webcam 1080p,155.29,2,0.1,51.29,2024,December
CA-2024-778960,2024-11-21,2024-11-25,First Class,CUST-90252,Consumer,United States,Michigan City,Michigan,Central,PROD-OFF-7376,Office Supplies,Storage,Cardboard Storage Box,161.37,3,0.15,26.37,2024,November
CA-2023-403561,2023-07-13,2023-07-16,First Class,CUST-91787,Consumer,United States,California City,California,West,PROD-FUR-6320,Furniture,Bookcases,Metal Storage Bookcase,539.42,3,0.0,64.22,2023,July
CA-2023-986837,2023-04-18,2023-04-23,First Class,CUST-94658,Home Office,United States,California City,California,West,PROD-TEC-3573,Technology,Accessories,USB-C Hub,522.28,7,0.0,158.28,2023,April
CA-2023-501889,2023-05-16,2023-05-18,Standard Class,CUST-75035,Home Office,United States,Virginia City,Virginia,South,PROD-FUR-9826,Furniture,Chairs,Mesh Task Chair,499.35,2,0.0,59.35,2023,May
CA-2023-317975,2023-04-13,2023-04-17,Standard Class,CUST-46158,Corporate,United States,Ohio City,Ohio,East,PROD-OFF-6684,Office Supplies,Storage,Plastic Storage Bin,116.44,2,0.1,26.44,2023,April
CA-2024-912081,2024-06-13,2024-06-16,Standard Class,CUST-34136,Consumer,United States,Washington City,Washington,West,PROD-FUR-8728,Furniture,Furnishings,Desk Organizer,151.8,4,0.0,11.0,2024,June
CA-2026-696658,2026-05-31,2026-06-06,Standard Class,CUST-14099,Consumer,United States,New Jersey City,New Jersey,East,PROD-FUR-6180,Furniture,Bookcases,Modular Shelving Unit,588.09,4,0.1,-45.51,2026,May
CA-2023-446768,2023-12-23,2023-12-26,Same Day,CUST-98023,Consumer,United States,Minnesota City,Minnesota,Central,PROD-FUR-5703,Furniture,Chairs,Mesh Task Chair,464.33,2,0.0,24.33,2023,December
CA-2024-455045,2024-03-16,2024-03-19,First Class,CUST-80600,Consumer,United States,California City,California,West,PROD-OFF-8977,Office Supplies,Storage,Plastic Storage Bin,111.27,2,0.0,21.27,2024,March
CA-2025-475513,2025-07-31,2025-08-03,Standard Class,CUST-96181,Home Office,United States,Ohio City,Ohio,East,PROD-FUR-4879,Furniture,Bookcases,Metal Storage Bookcase,492.43,3,0.0,17.23,2025,July
CA-2026-274060,2026-06-30,2026-07-05,Standard Class,CUST-86524,Corporate,United States,Washington City,Washington,West,PROD-OFF-6333,Office Supplies,Art,Whiteboard Markers,152.14,7,0.0,47.14,2026,June
CA-2026-577781,2026-02-13,2026-02-15,Second Class,CUST-86310,Home Office,United States,Tennessee City,Tennessee,South,PROD-TEC-3736,Technology,Phones,Smartphone X,3101.1,9,0.15,761.1,2026,February
CA-2025-923426,2025-12-06,2025-12-10,First Class,CUST-95694,Consumer,United States,Ohio City,Ohio,East,PROD-TEC-3838,Technology,Accessories,Webcam 1080p,214.0,3,0.15,58.0,2025,December
CA-2024-801485,2024-12-18,2024-12-22,Standard Class,CUST-40384,Home Office,United States,North Carolina City,North Carolina,South,PROD-FUR-7890,Furniture,Bookcases,Wood Bookcase,490.82,3,0.0,15.62,2024,December
CA-2026-250193,2026-02-02,2026-02-07,Same Day,CUST-90984,Consumer,United States,New York City,New York,East,PROD-TEC-1057,Technology,Copiers,All-in-One Copier,2782.57,3,0.0,1027.57,2026,February
CA-2026-878459,2026-02-09,2026-02-15,Standard Class,CUST-15493,Corporate,United States,Michigan City,Michigan,Central,PROD-FUR-5385,Furniture,Bookcases,Modular Shelving Unit,292.87,2,0.2,-23.93,2026,February
CA-2023-265720,2023-09-12,2023-09-15,Second Class,CUST-95222,Consumer,United States,Ohio City,Ohio,East,PROD-FUR-9714,Furniture,Bookcases,Wood Bookcase,482.65,3,0.15,7.45,2023,September
CA-2025-561849,2025-10-21,2025-10-26,Standard Class,CUST-70623,Home Office,United States,Florida City,Florida,South,PROD-TEC-5491,Technology,Accessories,Wireless Mouse,512.64,6,0.0,200.64,2025,October
CA-2026-123178,2026-02-27,2026-03-01,Standard Class,CUST-54585,Consumer,United States,New York City,New York,East,PROD-FUR-9091,Furniture,Tables,Coffee Table,1024.14,2,0.0,144.14,2026,February
CA-2024-613214,2024-01-11,2024-01-13,Second Class,CUST-89019,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-2545,Furniture,Chairs,Stacking Chair,219.52,1,0.2,-0.48,2024,January
CA-2023-167258,2023-06-09,2023-06-16,First Class,CUST-85236,Corporate,United States,Ohio City,Ohio,East,PROD-TEC-4737,Technology,Accessories,USB-C Hub,335.58,7,0.4,-28.42,2023,June
CA-2023-172242,2023-04-03,2023-04-05,Standard Class,CUST-89421,Consumer,United States,Virginia City,Virginia,South,PROD-FUR-2534,Furniture,Chairs,Office Ergonomic Chair,633.39,3,0.2,-26.61,2023,April
CA-2025-508632,2025-01-21,2025-01-28,First Class,CUST-21655,Corporate,United States,Oregon City,Oregon,West,PROD-TEC-5852,Technology,Machines,Paper Shredder,764.83,2,0.0,309.83,2025,January
CA-2026-550967,2026-04-22,2026-04-27,Standard Class,CUST-82816,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-7233,Office Supplies,Paper,Premium A4 Copy Paper,41.54,3,0.15,7.79,2026,April
CA-2023-756334,2023-12-17,2023-12-22,Standard Class,CUST-62492,Consumer,United States,Oregon City,Oregon,West,PROD-FUR-2378,Furniture,Chairs,Executive Leather Chair,809.12,3,0.0,149.12,2023,December
CA-2024-882234,2024-09-24,2024-09-28,First Class,CUST-22679,Consumer,United States,California City,California,West,PROD-TEC-3897,Technology,Copiers,All-in-One Copier,5694.01,8,0.15,1014.01,2024,September
CA-2024-804825,2024-07-21,2024-07-25,Second Class,CUST-35650,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-8513,Office Supplies,Art,Sketchbook,47.77,3,0.2,2.77,2024,July
CA-2025-926965,2025-12-31,2026-01-06,First Class,CUST-71383,Corporate,United States,Ohio City,Ohio,East,PROD-TEC-7767,Technology,Accessories,USB-C Hub,223.56,3,0.0,67.56,2025,December
CA-2023-956922,2023-07-20,2023-07-25,Standard Class,CUST-38281,Consumer,United States,Arizona City,Arizona,West,PROD-FUR-9767,Furniture,Tables,Coffee Table,954.86,2,0.0,74.86,2023,July
CA-2024-378904,2024-04-25,2024-04-30,Standard Class,CUST-43512,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-1767,Office Supplies,Appliances,Air Purifier,657.05,5,0.0,207.05,2024,April
CA-2025-818166,2025-11-24,2025-11-29,Standard Class,CUST-87614,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-6575,Technology,Phones,Wireless Phone Charger,2542.1,7,0.0,722.1,2025,November
CA-2023-607483,2023-01-05,2023-01-11,Standard Class,CUST-66963,Consumer,United States,California City,California,West,PROD-OFF-7881,Office Supplies,Storage,Plastic Storage Bin,130.51,2,0.0,40.51,2023,January
CA-2024-990552,2024-04-12,2024-04-17,Standard Class,CUST-76561,Home Office,United States,Florida City,Florida,South,PROD-FUR-8321,Furniture,Tables,Dining Table,2250.02,7,0.4,-829.98,2024,April
CA-2025-737173,2025-11-04,2025-11-09,Second Class,CUST-47372,Corporate,United States,New Jersey City,New Jersey,East,PROD-FUR-7804,Furniture,Furnishings,LED Desk Lamp,36.41,1,0.0,1.21,2025,November
CA-2025-662367,2025-04-20,2025-04-25,Standard Class,CUST-77462,Corporate,United States,Georgia City,Georgia,South,PROD-TEC-1016,Technology,Machines,Laminating Machine,1364.53,4,0.0,454.53,2025,April
CA-2024-274039,2024-09-25,2024-09-29,Second Class,CUST-12484,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-4173,Technology,Phones,Bluetooth Headset,402.56,1,0.0,142.56,2024,September
CA-2024-898241,2024-04-13,2024-04-18,Standard Class,CUST-63709,Corporate,United States,Virginia City,Virginia,South,PROD-OFF-8649,Office Supplies,Paper,Recycled Paper,59.1,5,0.15,2.85,2024,April
CA-2025-586163,2025-06-26,2025-06-29,Standard Class,CUST-68169,Corporate,United States,Virginia City,Virginia,South,PROD-FUR-9298,Furniture,Bookcases,Modular Shelving Unit,749.02,4,0.0,115.42,2025,June
CA-2024-517236,2024-02-11,2024-02-14,Standard Class,CUST-86438,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-4739,Office Supplies,Storage,Plastic Storage Bin,360.4,6,0.0,90.4,2024,February
CA-2025-703107,2025-06-01,2025-06-08,Second Class,CUST-67172,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-4719,Furniture,Furnishings,Desk Organizer,300.65,8,0.0,19.05,2025,June
CA-2025-274798,2025-10-13,2025-10-17,First Class,CUST-87972,Home Office,United States,Oregon City,Oregon,West,PROD-FUR-8732,Furniture,Bookcases,Metal Storage Bookcase,324.83,2,0.0,8.03,2025,October
CA-2025-203376,2025-04-28,2025-05-02,Second Class,CUST-44623,Consumer,United States,Illinois City,Illinois,Central,PROD-FUR-9768,Furniture,Tables,Coffee Table,383.31,1,0.15,-56.69,2025,April
CA-2024-498506,2024-03-01,2024-03-05,Standard Class,CUST-93275,Corporate,United States,Virginia City,Virginia,South,PROD-TEC-5208,Technology,Copiers,Label Printer,944.98,1,0.0,359.98,2024,March
CA-2024-538824,2024-07-17,2024-07-19,Standard Class,CUST-55812,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-2340,Office Supplies,Paper,Recycled Paper,13.96,1,0.0,2.71,2024,July
CA-2024-150650,2024-10-26,2024-10-30,Standard Class,CUST-94612,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-9003,Office Supplies,Art,Whiteboard Markers,17.44,1,0.1,2.44,2024,October
CA-2025-415347,2025-02-12,2025-02-15,Standard Class,CUST-23829,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-6887,Office Supplies,Art,Whiteboard Markers,12.2,1,0.4,-2.8,2025,February
CA-2025-975104,2025-10-07,2025-10-10,Standard Class,CUST-23820,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-2678,Office Supplies,Paper,Color Paper Pack,53.84,4,0.15,8.84,2025,October
CA-2024-750178,2024-07-01,2024-07-06,Standard Class,CUST-76481,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-6043,Office Supplies,Paper,Premium A4 Copy Paper,77.75,5,0.0,21.5,2024,July
CA-2023-865604,2023-01-09,2023-01-14,First Class,CUST-21004,Consumer,United States,Florida City,Florida,South,PROD-OFF-8849,Office Supplies,Storage,Desktop Drawer,198.24,5,0.3,-26.76,2023,January
CA-2023-539425,2023-03-30,2023-04-03,Standard Class,CUST-84099,Consumer,United States,Washington City,Washington,West,PROD-FUR-6171,Furniture,Furnishings,Floor Mat,342.19,8,0.0,60.59,2023,March
CA-2025-595053,2025-08-27,2025-09-03,Second Class,CUST-42822,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-7372,Furniture,Tables,Coffee Table,3118.41,6,0.0,478.41,2025,August
CA-2023-359258,2023-01-28,2023-02-01,Standard Class,CUST-72694,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-2778,Technology,Accessories,Wireless Mouse,77.25,1,0.0,25.25,2023,January
CA-2025-837886,2025-08-05,2025-08-09,Standard Class,CUST-85993,Consumer,United States,Oregon City,Oregon,West,PROD-OFF-5374,Office Supplies,Binders,Heavy Duty Binder,7.83,1,0.0,1.83,2025,August
CA-2023-203427,2023-11-19,2023-11-24,Standard Class,CUST-88872,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-3122,Office Supplies,Binders,Pocket Folder,43.8,6,0.0,7.8,2023,November
CA-2025-394318,2025-09-30,2025-10-02,Standard Class,CUST-79086,Corporate,United States,California City,California,West,PROD-OFF-8342,Office Supplies,Art,Whiteboard Markers,48.45,3,0.2,3.45,2025,September
CA-2025-936621,2025-11-02,2025-11-05,Second Class,CUST-52631,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-2803,Technology,Copiers,Label Printer,8186.15,9,0.0,2921.15,2025,November
CA-2024-218502,2024-04-29,2024-05-04,First Class,CUST-29567,Home Office,United States,Indiana City,Indiana,Central,PROD-TEC-6789,Technology,Copiers,All-in-One Copier,3681.57,4,0.0,1341.57,2024,April
CA-2026-633210,2026-06-26,2026-06-30,Same Day,CUST-99067,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-1598,Office Supplies,Storage,File Cabinet,167.75,3,0.0,32.75,2026,June
CA-2024-473413,2024-09-09,2024-09-14,Standard Class,CUST-77561,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-3914,Technology,Accessories,Wireless Mouse,504.16,7,0.0,140.16,2024,September
CA-2025-120077,2025-02-28,2025-03-07,Standard Class,CUST-41232,Home Office,United States,Georgia City,Georgia,South,PROD-OFF-8337,Office Supplies,Paper,Recycled Paper,82.23,5,0.0,25.98,2025,February
CA-2023-670053,2023-08-28,2023-09-02,Standard Class,CUST-90868,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-OFF-2249,Office Supplies,Paper,Premium A4 Copy Paper,85.88,6,0.0,18.38,2023,August
CA-2023-740416,2023-02-05,2023-02-10,Standard Class,CUST-12014,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-2634,Office Supplies,Art,Acrylic Paint Set,162.89,10,0.15,12.89,2023,February
CA-2025-230512,2025-09-21,2025-09-24,Standard Class,CUST-75046,Consumer,United States,Oregon City,Oregon,West,PROD-OFF-4530,Office Supplies,Storage,Desktop Drawer,143.09,3,0.2,8.09,2025,September
CA-2026-956306,2026-02-21,2026-02-24,Standard Class,CUST-61128,Corporate,United States,Illinois City,Illinois,Central,PROD-OFF-8198,Office Supplies,Appliances,Space Heater,558.04,5,0.0,108.04,2026,February
CA-2024-380512,2024-01-11,2024-01-16,Standard Class,CUST-58679,Corporate,United States,New York City,New York,East,PROD-FUR-8433,Furniture,Chairs,Executive Leather Chair,250.74,1,0.0,30.74,2024,January
CA-2026-951556,2026-01-17,2026-01-24,Standard Class,CUST-99041,Home Office,United States,Oregon City,Oregon,West,PROD-OFF-7714,Office Supplies,Paper,Premium A4 Copy Paper,102.03,10,0.3,-10.47,2026,January
CA-2023-754274,2023-10-23,2023-10-30,First Class,CUST-68639,Home Office,United States,Ohio City,Ohio,East,PROD-OFF-8043,Office Supplies,Binders,3-Ring Binder,21.75,3,0.0,3.75,2023,October
CA-2025-178027,2025-09-18,2025-09-23,Standard Class,CUST-78345,Home Office,United States,Michigan City,Michigan,Central,PROD-TEC-2407,Technology,Copiers,All-in-One Copier,3234.55,4,0.15,894.55,2025,September
CA-2023-896988,2023-05-24,2023-05-26,Standard Class,CUST-17546,Home Office,United States,Illinois City,Illinois,Central,PROD-TEC-8923,Technology,Copiers,Label Printer,4405.46,5,0.0,1480.46,2023,May
CA-2025-844984,2025-08-29,2025-09-03,Standard Class,CUST-20058,Home Office,United States,Texas City,Texas,Central,PROD-TEC-4223,Technology,Accessories,Wireless Mouse,197.85,3,0.1,41.85,2025,August
CA-2024-531083,2024-03-13,2024-03-18,Second Class,CUST-32499,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-8055,Office Supplies,Binders,Heavy Duty Binder,19.7,3,0.15,1.7,2024,March
CA-2025-987518,2025-09-25,2025-09-28,Standard Class,CUST-95537,Home Office,United States,Texas City,Texas,Central,PROD-OFF-3083,Office Supplies,Appliances,Microwave,227.34,2,0.1,47.34,2025,September
CA-2024-853132,2024-05-22,2024-05-27,Standard Class,CUST-30572,Home Office,United States,California City,California,West,PROD-OFF-2132,Office Supplies,Storage,Desktop Drawer,208.01,4,0.2,28.01,2024,May
CA-2025-166572,2025-03-28,2025-04-01,First Class,CUST-23068,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-3550,Technology,Copiers,All-in-One Copier,4863.37,6,0.0,1353.37,2025,March
CA-2023-385605,2023-08-31,2023-09-03,Standard Class,CUST-74136,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-OFF-9847,Office Supplies,Storage,File Cabinet,50.78,1,0.15,5.78,2023,August
CA-2025-322658,2025-03-17,2025-03-22,Standard Class,CUST-15351,Corporate,United States,New York City,New York,East,PROD-TEC-9308,Technology,Accessories,Mechanical Keyboard,207.15,3,0.2,51.15,2025,March
CA-2023-216254,2023-12-05,2023-12-12,Standard Class,CUST-53432,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-6273,Office Supplies,Appliances,Air Purifier,366.37,3,0.0,96.37,2023,December
CA-2025-797371,2025-12-22,2025-12-27,Standard Class,CUST-21356,Corporate,United States,Texas City,Texas,Central,PROD-OFF-5637,Office Supplies,Binders,Presentation Binder,7.47,1,0.0,1.47,2025,December
CA-2023-942332,2023-11-12,2023-11-16,First Class,CUST-28640,Corporate,United States,New Jersey City,New Jersey,East,PROD-OFF-4953,Office Supplies,Appliances,Air Purifier,1151.69,9,0.0,341.69,2023,November
CA-2023-144935,2023-12-05,2023-12-09,Standard Class,CUST-41460,Corporate,United States,New York City,New York,East,PROD-OFF-6775,Office Supplies,Paper,Recycled Paper,41.59,3,0.0,7.84,2023,December
CA-2025-913878,2025-04-27,2025-05-02,Standard Class,CUST-32507,Consumer,United States,Virginia City,Virginia,South,PROD-TEC-5669,Technology,Copiers,Label Printer,3394.11,5,0.2,469.11,2025,April
CA-2026-487581,2026-05-03,2026-05-10,First Class,CUST-58484,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-TEC-7669,Technology,Machines,Laminating Machine,276.16,1,0.15,48.66,2026,May
CA-2026-915832,2026-06-18,2026-06-22,Second Class,CUST-51168,Consumer,United States,Texas City,Texas,Central,PROD-TEC-1992,Technology,Phones,Wireless Phone Charger,1840.53,5,0.0,540.53,2026,June
CA-2023-157194,2023-01-18,2023-01-22,Second Class,CUST-92277,Home Office,United States,Washington City,Washington,West,PROD-TEC-9678,Technology,Copiers,Compact Scanner,2276.04,4,0.3,-63.96,2023,January
CA-2024-284943,2024-11-27,2024-12-01,Standard Class,CUST-57553,Corporate,United States,Virginia City,Virginia,South,PROD-FUR-8398,Furniture,Furnishings,LED Desk Lamp,210.26,5,0.0,34.26,2024,November
CA-2023-860814,2023-10-09,2023-10-16,Standard Class,CUST-23627,Home Office,United States,Washington City,Washington,West,PROD-TEC-3078,Technology,Machines,3D Printer,1842.77,6,0.15,477.77,2023,October
CA-2024-664215,2024-05-23,2024-05-26,Standard Class,CUST-92273,Consumer,United States,Colorado City,Colorado,West,PROD-OFF-2429,Office Supplies,Paper,Premium A4 Copy Paper,32.98,3,0.2,-0.77,2024,May
CA-2023-294145,2023-04-06,2023-04-08,Standard Class,CUST-80342,Corporate,United States,Georgia City,Georgia,South,PROD-OFF-7389,Office Supplies,Storage,Desktop Drawer,219.9,4,0.15,39.9,2023,April
CA-2025-558093,2025-03-04,2025-03-07,Standard Class,CUST-46176,Consumer,United States,Georgia City,Georgia,South,PROD-TEC-3389,Technology,Accessories,USB-C Hub,79.25,1,0.0,27.25,2025,March
CA-2023-495085,2023-01-27,2023-01-30,Same Day,CUST-56969,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-1984,Office Supplies,Art,Whiteboard Markers,95.76,5,0.1,20.76,2023,January
CA-2025-785443,2025-01-09,2025-01-14,Same Day,CUST-54264,Home Office,United States,Illinois City,Illinois,Central,PROD-TEC-4110,Technology,Phones,Wireless Phone Charger,1599.15,4,0.0,559.15,2025,January
CA-2023-874815,2023-03-15,2023-03-21,Second Class,CUST-18958,Corporate,United States,Minnesota City,Minnesota,Central,PROD-OFF-3910,Office Supplies,Art,Acrylic Paint Set,63.62,3,0.0,18.62,2023,March
CA-2026-196847,2026-05-27,2026-06-02,Standard Class,CUST-54929,Home Office,United States,Indiana City,Indiana,Central,PROD-OFF-7153,Office Supplies,Appliances,Microwave,113.12,1,0.0,23.12,2026,May
CA-2023-890879,2023-12-24,2023-12-27,First Class,CUST-16861,Home Office,United States,Washington City,Washington,West,PROD-TEC-2826,Technology,Copiers,Color Laser Printer,825.91,1,0.0,240.91,2023,December
CA-2025-936776,2025-01-23,2025-01-26,First Class,CUST-30523,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-6515,Office Supplies,Paper,Recycled Paper,102.5,7,0.0,23.75,2025,January
CA-2024-346229,2024-03-16,2024-03-21,Standard Class,CUST-77891,Home Office,United States,Oregon City,Oregon,West,PROD-FUR-4237,Furniture,Tables,Coffee Table,444.89,1,0.15,4.89,2024,March
CA-2025-163128,2025-12-29,2026-01-03,Standard Class,CUST-89317,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-5142,Technology,Machines,Paper Shredder,692.28,2,0.0,237.28,2025,December
CA-2023-374115,2023-11-06,2023-11-09,Standard Class,CUST-52523,Home Office,United States,Texas City,Texas,Central,PROD-TEC-2017,Technology,Accessories,Mechanical Keyboard,168.32,2,0.0,64.32,2023,November
